iter	RMSE
2929	0.1242712984
2930	0.1242381103
2931	0.124226796
2932	0.1241677663
2933	0.124163155
2934	0.1241497451
2935	0.124145112
2936	0.1241325445
2937	0.1241245961
2938	0.1240433713
2939	0.1240229069
2940	0.1239945377
2941	0.1239593923
2942	0.1239358964
2943	0.123918586
2944	0.1239110146
2945	0.1238989748
2946	0.1238692843
2947	0.1238411812
2948	0.1237913583
2949	0.1237738183
2950	0.1237691336
2951	0.1237348546
2952	0.1236993937
2953	0.1236786136
2954	0.1236637359
2955	0.1236361548
2956	0.123592833
2957	0.1235622022
2958	0.1235353608
2959	0.1235149661
2960	0.123481829
2961	0.123464321
2962	0.1234458215
2963	0.1234415118
2964	0.1234038933
2965	0.1233929756
2966	0.1233594173
2967	0.1233351966
2968	0.1233195246
2969	0.1232933758
2970	0.1232533049
2971	0.1232462966
2972	0.1232197535
2973	0.1231979104
2974	0.1231618092
2975	0.1231472049
2976	0.1231139055
2977	0.1231036296
2978	0.1230652461
2979	0.1230440274
2980	0.123004785
2981	0.122977301
2982	0.1229496365
2983	0.1229174545
2984	0.1228970863
2985	0.1228729283
2986	0.1228182309
2987	0.1227990392
2988	0.1227756993
2989	0.1227665982
2990	0.1226971021
2991	0.1226692303
2992	0.1226434177
2993	0.1225998988
2994	0.1225808686
2995	0.1225657612
2996	0.1224811665
2997	0.1224732615
2998	0.1224549943
2999	0.1224379245
3000	0.1224239879
3001	0.122409263
3002	0.122355628
3003	0.1223234739
3004	0.1222967704
3005	0.122283698
3006	0.1222788531
3007	0.1222677565
3008	0.1222309682
3009	0.122198515
3010	0.1221955608
3011	0.1221719301
3012	0.1221295583
3013	0.1220944284
3014	0.1220831429
3015	0.1220757653
3016	0.1220518163
3017	0.1220247677
3018	0.1220047366
3019	0.1219794315
3020	0.1219484714
3021	0.1219077151
3022	0.1218963324
3023	0.1218251531
3024	0.121800502
3025	0.1217826915
3026	0.1217672286
3027	0.1217470387
3028	0.1217222267
3029	0.1217072147
3030	0.1216798275
3031	0.1216249575
3032	0.1216009433
3033	0.1215836431
3034	0.1215456142
3035	0.1214797755
3036	0.121440801
3037	0.1214233507
3038	0.1213928098
3039	0.1213548743
3040	0.1213004635
3041	0.1212892234
3042	0.1212834706
3043	0.1212816615
3044	0.1212478443
3045	0.1212211499
3046	0.1211907166
3047	0.1211645811
3048	0.1210994075
3049	0.12107855
3050	0.1210461305
3051	0.1210418427
3052	0.1210119516
3053	0.1209994986
3054	0.1209442893
3055	0.120913335
3056	0.1208751984
3057	0.1208552913
3058	0.12083529
3059	0.1208027216
3060	0.1207555642
3061	0.1207496991
3062	0.120733961
3063	0.1207096862
3064	0.1206905639
3065	0.1206740668
3066	0.1206149179
3067	0.12056905
3068	0.1205535728
3069	0.1205292377
3070	0.1205073187
3071	0.120501425
3072	0.1204378645
3073	0.1204205629
3074	0.1203819817
3075	0.1203657386
3076	0.1203123952
3077	0.1203043348
3078	0.1202798944
3079	0.1202711885
3080	0.1202651848
3081	0.1202621037
3082	0.1202356551
3083	0.1201882234
3084	0.1201530543
3085	0.1201204835
3086	0.1201175561
3087	0.1200972082
3088	0.1200827475
3089	0.1200610849
3090	0.1200414306
3091	0.1199961892
3092	0.1199602157
3093	0.1199549507
3094	0.1199353872
3095	0.1198811959
3096	0.1198628797
3097	0.1198262889
3098	0.1197953794
3099	0.1197322873
3100	0.1197187916
3101	0.1196673892
3102	0.1196299922
3103	0.1195859784
3104	0.1195586769
3105	0.11953969
3106	0.1195058543
3107	0.1194745275
3108	0.1194554265
3109	0.1194204344
3110	0.1193849287
3111	0.1193395494
3112	0.1193170566
3113	0.1192795522
3114	0.1192710594
3115	0.1192522666
3116	0.1192129465
3117	0.1191977969
3118	0.1191758683
3119	0.1191442406
3120	0.1191060412
3121	0.1190869684
3122	0.1190565417
3123	0.1190419764
3124	0.1190098712
3125	0.1190040103
3126	0.1189749276
3127	0.1189473395
3128	0.118932628
3129	0.1189203144
3130	0.1188848282
3131	0.1188741418
3132	0.1188575712
3133	0.1188523122
3134	0.1188058916
3135	0.1187681561
3136	0.1187490261
3137	0.1187037598
3138	0.118660163
3139	0.1186414744
3140	0.1185902964
3141	0.1185463396
3142	0.1185351561
3143	0.1184905034
3144	0.1184536646
3145	0.1184060633
3146	0.1183723103
3147	0.1183548471
3148	0.1183442755
3149	0.1182933422
3150	0.1182847008
3151	0.1182354698
3152	0.1182246537
3153	0.1182143267
3154	0.1181657498
3155	0.1181510202
3156	0.1181295454
3157	0.1181132246
3158	0.1181071793
3159	0.1181008173
3160	0.1180799322
3161	0.1180641015
3162	0.1180373411
3163	0.1180081839
3164	0.117961099
3165	0.1179474721
3166	0.1179178584
3167	0.1179080318
3168	0.1178833017
3169	0.1178798932
3170	0.1178476525
3171	0.1178092107
3172	0.1177950074
3173	0.1177607473
3174	0.1177466565
3175	0.1177392934
3176	0.1177088035
3177	0.1176929936
3178	0.1176589489
3179	0.1176322212
3180	0.1176160856
3181	0.1175954908
3182	0.1175743829
3183	0.1175461699
3184	0.1175048456
3185	0.1174937995
3186	0.1174815842
3187	0.1174650379
3188	0.1174518351
3189	0.1174414374
3190	0.1173988216
3191	0.1173698366
3192	0.1173194649
3193	0.1172878315
3194	0.1172705683
3195	0.117268037
3196	0.1172500239
3197	0.1172327164
3198	0.1172279575
3199	0.1171913093
3200	0.1171814306
3201	0.1171610956
3202	0.1171254497
3203	0.1170826687
3204	0.1170666954
3205	0.1170414327
3206	0.117029913
3207	0.1170089373
3208	0.1169707343
3209	0.1169410442
3210	0.1169132885
3211	0.1168761529
3212	0.1168214477
3213	0.1168042718
3214	0.1167648502
3215	0.1167538256
3216	0.1167063493
3217	0.1166600576
3218	0.1166400365
3219	0.1166246257
3220	0.1166038444
3221	0.1165723861
3222	0.1165282164
3223	0.1165060886
3224	0.1165033907
3225	0.1164397337
3226	0.1164144699
3227	0.116375567
3228	0.1163526542
3229	0.1163346756
3230	0.1163284086
3231	0.116306629
3232	0.1162818083
3233	0.1162765073
3234	0.1162648064
3235	0.1162097178
3236	0.1161530604
3237	0.1161316588
3238	0.1161143224
3239	0.1160938663
3240	0.1160857416
3241	0.1160656444
3242	0.11605159
3243	0.1160207299
3244	0.1159945473
3245	0.1159585895
3246	0.1159263025
3247	0.1158700185
3248	0.1158485949
3249	0.1158319698
3250	0.1157929434
3251	0.1157888783
3252	0.1157511582
3253	0.1157344152
3254	0.1157156412
3255	0.1156894042
3256	0.1156691521
3257	0.1156612882
3258	0.1156435396
3259	0.1156049173
3260	0.1155739751
3261	0.1155430625
3262	0.1155295534
3263	0.1155165039
3264	0.1154722636
3265	0.1154576272
3266	0.1154358884
3267	0.1154178842
3268	0.1153952528
3269	0.1153786837
3270	0.1153522817
3271	0.1153289065
3272	0.1153231928
3273	0.1153003952
3274	0.115270442
3275	0.1152391644
3276	0.1152045511
3277	0.1151714342
3278	0.1150978472
3279	0.1150866518
3280	0.1150544986
3281	0.1150281687
3282	0.1150004851
3283	0.1149666654
3284	0.1149195487
3285	0.1148720995
3286	0.1148676809
3287	0.1148483434
3288	0.1148262635
3289	0.1148100828
3290	0.1147748406
3291	0.1147451065
3292	0.1147332255
3293	0.114724188
3294	0.1146953006
3295	0.1146800482
3296	0.1146362877
3297	0.1146206957
3298	0.1145724654
3299	0.1145320003
3300	0.1145102042
3301	0.1144983488
3302	0.1144650878
3303	0.1144411165
3304	0.1144317949
3305	0.1144172426
3306	0.1143976897
3307	0.1143675215
3308	0.114354877
3309	0.1143299137
3310	0.1142875258
3311	0.1142694412
3312	0.1142314469
3313	0.1142084643
3314	0.1142071292
3315	0.1141757863
3316	0.1141333771
3317	0.1140980314
3318	0.114065118
3319	0.1140583684
3320	0.1140486425
3321	0.1140222722
3322	0.1140187173
3323	0.1140107162
3324	0.1139767346
3325	0.1139430058
3326	0.1139138292
3327	0.1138868402
3328	0.1138700013
3329	0.113833648
3330	0.1137953643
3331	0.1137731155
3332	0.1137519462
3333	0.1137305553
3334	0.1137109623
3335	0.1137027117
3336	0.1136876585
3337	0.1136692684
3338	0.1136450745
3339	0.113629522
3340	0.1135991271
3341	0.1135948858
3342	0.1135521504
3343	0.1135286855
3344	0.1134910099
3345	0.113483405
3346	0.1134793283
3347	0.1134607901
3348	0.1134280735
3349	0.1134073165
3350	0.1133882782
3351	0.1133750181
3352	0.1133326083
3353	0.1133180261
3354	0.1132853514
3355	0.1132706788
3356	0.1132317039
3357	0.1132048041
3358	0.1131905959
3359	0.113179851
3360	0.1131497364
3361	0.1131349128
3362	0.1130932025
3363	0.1130571748
3364	0.1130399089
3365	0.1130227707
3366	0.1130085101
3367	0.1129981166
3368	0.1129711526
3369	0.1129420376
3370	0.1129001221
3371	0.1128850986
3372	0.1128538268
3373	0.1128294313
3374	0.1128069762
3375	0.1127874456
3376	0.1127723067
3377	0.1127349549
3378	0.1127241675
3379	0.1126886492
3380	0.112667434
3381	0.112652687
3382	0.1126095967
3383	0.1125685166
3384	0.1125372121
3385	0.1124950964
3386	0.1124616659
3387	0.1124245499
3388	0.1124114581
3389	0.1123857849
3390	0.1123499217
3391	0.1123204929
3392	0.1122822962
3393	0.1122686463
3394	0.1122562292
3395	0.1122147553
3396	0.1122036077
3397	0.1121717378
3398	0.1121405274
3399	0.1121074292
3400	0.1120959444
3401	0.112081311
3402	0.1120488413
3403	0.1120421859
3404	0.1120216706
3405	0.1119721599
3406	0.1119312724
3407	0.1118932297
3408	0.111866751
3409	0.111851327
3410	0.1118149859
3411	0.1118009307
3412	0.111791928
3413	0.1117671636
3414	0.1117598414
3415	0.1117469057
3416	0.111715552
3417	0.1116908221
3418	0.1116799025
3419	0.1116513192
3420	0.1116162568
3421	0.11160938
3422	0.1115902549
3423	0.1115774262
3424	0.111560668
3425	0.1115289107
3426	0.1114886655
3427	0.1114654044
3428	0.1114391249
3429	0.1114177816
3430	0.1114139435
3431	0.1114016004
3432	0.1113622458
3433	0.1113431547
3434	0.1113310024
3435	0.1113215181
3436	0.1112920543
3437	0.1112586373
3438	0.1112215107
3439	0.111210766
3440	0.1111983522
3441	0.1111665068
3442	0.1111571409
3443	0.1111475308
3444	0.1111331093
3445	0.1110936372
3446	0.1110802527
3447	0.1110512654
3448	0.1110344827
3449	0.1110106408
3450	0.110984295
3451	0.1109656073
3452	0.1109454672
3453	0.1109016082
3454	0.1108596025
3455	0.1108361051
3456	0.1108136891
3457	0.1107934739
3458	0.110784057
3459	0.1107672467
3460	0.1107618902
3461	0.1107250532
3462	0.1106788881
3463	0.1106494506
3464	0.1106158349
3465	0.1105915355
3466	0.1105887806
3467	0.1105625665
3468	0.1105382181
3469	0.1104976116
3470	0.1104861654
3471	0.1104822413
3472	0.1104653205
3473	0.1104184507
3474	0.1103992425
3475	0.1103757649
3476	0.1103722432
3477	0.1103409882
3478	0.1103328569
3479	0.1103177887
3480	0.1102991324
3481	0.1102869473
3482	0.1102658633
3483	0.1102465125
3484	0.1102366843
3485	0.1102175925
3486	0.1101882786
3487	0.1101487217
3488	0.1101196626
3489	0.1100933667
3490	0.1100720456
3491	0.11006498
3492	0.1100524858
3493	0.1100235635
3494	0.1099862047
3495	0.1099654823
3496	0.1099612054
3497	0.1099520689
3498	0.1099243576
3499	0.1099143084
3500	0.1099098206
3501	0.1098894364
3502	0.1098744698
3503	0.1098378427
3504	0.1098303595
3505	0.1098060663
3506	0.1097475022
3507	0.1097200125
3508	0.1096566921
3509	0.1096234262
3510	0.1096097851
3511	0.1095756427
3512	0.1095451705
3513	0.1095069792
3514	0.10948885
3515	0.1094606521
3516	0.1094297971
3517	0.1094150494
3518	0.1094124456
3519	0.109406461
3520	0.1093890159
3521	0.1093783827
3522	0.109367526
3523	0.109357159
3524	0.1093466022
3525	0.1093344815
3526	0.1093244279
3527	0.1092914491
3528	0.1092677184
3529	0.1092146118
3530	0.1091879084
3531	0.1091557577
3532	0.1091320594
3533	0.1091065399
3534	0.1090943991
3535	0.1090613723
3536	0.1090379514
3537	0.1089945763
3538	0.108966444
3539	0.1089464079
3540	0.1089190082
3541	0.1088918359
3542	0.1088493141
3543	0.1088380108
3544	0.1088353329
3545	0.1087988627
3546	0.1087587237
3547	0.1087399934
3548	0.1087303406
3549	0.1087001841
3550	0.1086805534
3551	0.1086560236
3552	0.1086304868
3553	0.1086212706
3554	0.1085909917
3555	0.1085750153
3556	0.10856861
3557	0.1085331691
3558	0.1084970076
3559	0.1084928222
3560	0.1084681852
3561	0.1084484353
3562	0.1084457699
3563	0.108418034
3564	0.1083800372
3565	0.1083780228
3566	0.1083614603
3567	0.1083283707
3568	0.1083060706
3569	0.1082769284
3570	0.1082441414
3571	0.1082008459
3572	0.1081415711
3573	0.1081164101
3574	0.1081037213
3575	0.1080904951
3576	0.10806064
3577	0.1080340263
3578	0.1080237861
3579	0.1080021297
3580	0.1079734852
3581	0.1079389038
3582	0.1079191833
3583	0.1079018852
3584	0.1078713978
3585	0.1078590539
3586	0.1078385693
3587	0.1078285541
3588	0.1078100193
3589	0.1077911445
3590	0.1077754432
3591	0.1077602322
3592	0.1077413762
3593	0.1077138344
3594	0.1076869218
3595	0.1076693152
3596	0.1076347174
3597	0.1075976414
3598	0.107574076
3599	0.1075663324
3600	0.1075606355
3601	0.1075220745
3602	0.1074917098
3603	0.1074555379
3604	0.107438251
3605	0.1074227853
3606	0.1073957673
3607	0.1073904732
3608	0.1073632485
3609	0.1073506254
3610	0.1073013685
3611	0.1072731019
3612	0.1072467069
3613	0.1072159198
3614	0.1071557037
3615	0.1071253958
3616	0.1071027453
3617	0.1070643682
3618	0.1070233362
3619	0.1069972549
3620	0.106983486
3621	0.1069458384
3622	0.1069038504
3623	0.1068992221
3624	0.1068610211
3625	0.1068360569
3626	0.106810937
3627	0.106787795
3628	0.106748147
3629	0.1067288139
3630	0.1067174012
3631	0.1066869966
3632	0.1066656541
3633	0.1066425918
3634	0.1066379588
3635	0.106635711
3636	0.1066158583
3637	0.1065922027
3638	0.1065642438
3639	0.1065437648
3640	0.1065336394
3641	0.1064902289
3642	0.1064720654
3643	0.1064095513
3644	0.1064062217
3645	0.1063723072
3646	0.1063416541
3647	0.1063055654
3648	0.1062701388
3649	0.1062495687
3650	0.1062189072
3651	0.1061841208
3652	0.106166211
3653	0.1061399364
3654	0.1061219177
3655	0.1060939052
3656	0.1060644662
3657	0.1060260776
3658	0.1059913576
3659	0.1059732572
3660	0.1059369632
3661	0.1059237623
3662	0.1058995859
3663	0.1058622251
3664	0.1058480973
3665	0.1058340644
3666	0.105823916
3667	0.1058071249
3668	0.1057881302
3669	0.1057806039
3670	0.1057554035
3671	0.1057217385
3672	0.1056912523
3673	0.105660582
3674	0.1056411433
3675	0.105617658
3676	0.1056012855
3677	0.10555744
3678	0.1055319037
3679	0.1055000507
3680	0.1054754294
3681	0.105452727
3682	0.1054461751
3683	0.1054234048
3684	0.1054080606
3685	0.105379659
3686	0.1053654252
3687	0.1053433507
3688	0.1053366383
3689	0.1052897627
3690	0.1052790612
3691	0.105246761
3692	0.1052343724
3693	0.1052164921
3694	0.105201504
3695	0.1051749721
3696	0.1051270255
3697	0.1050878648
3698	0.105069787
3699	0.10504106
3700	0.1050043868
3701	0.1049626633
3702	0.1049380302
3703	0.1049237877
3704	0.1048846362
3705	0.1048605351
3706	0.104839476
3707	0.104811232
3708	0.1047844183
3709	0.1047646713
3710	0.1047279855
3711	0.1047014623
3712	0.1046674012
3713	0.1046420184
3714	0.1045984222
3715	0.1045638966
3716	0.1045376208
3717	0.1045224109
3718	0.1044878522
3719	0.1044719489
3720	0.1044113063
3721	0.104374405
3722	0.1043494537
3723	0.1043076987
3724	0.1042728712
3725	0.1042536015
3726	0.1042478204
3727	0.1042360218
3728	0.1042223614
3729	0.1041889438
3730	0.1041608985
3731	0.1041498487
3732	0.1041225238
3733	0.1040935134
3734	0.1040884886
3735	0.104068552
3736	0.1040485323
3737	0.1040197469
3738	0.1039973195
3739	0.1039843166
3740	0.1039188228
3741	0.1038909267
3742	0.1038656632
3743	0.1038393715
3744	0.1038328255
3745	0.1038213104
3746	0.1038097013
3747	0.1037693149
3748	0.1037360359
3749	0.103724817
3750	0.1036857462
3751	0.1036779649
3752	0.1036561709
3753	0.103652396
3754	0.1036268068
3755	0.1036131183
3756	0.103595276
3757	0.103574901
3758	0.1035607082
3759	0.1035415301
3760	0.1035361614
3761	0.1035198246
3762	0.1034820507
3763	0.1034645642
3764	0.1034571673
3765	0.1034214186
3766	0.1033860304
3767	0.1033711163
3768	0.1033510887
3769	0.1033375339
3770	0.103332337
3771	0.1032963439
3772	0.1032911899
3773	0.1032813077
3774	0.1032708438
3775	0.1032439581
3776	0.1032239694
3777	0.1032065582
3778	0.1031801982
3779	0.1031601097
3780	0.1031400146
3781	0.1031253867
3782	0.1030741233
3783	0.1030649131
3784	0.1030560967
3785	0.1030344636
3786	0.1030209543
3787	0.1030053696
3788	0.1029984407
3789	0.1029895643
3790	0.1029460971
3791	0.1029158614
3792	0.1029076952
3793	0.1028928389
3794	0.1028842157
3795	0.102855504
3796	0.1028267874
3797	0.1028031666
3798	0.102746792
3799	0.1027326746
3800	0.1026795163
3801	0.1026262892
3802	0.1025954758
3803	0.1025654886
3804	0.1025586146
3805	0.1025258727
3806	0.1025051223
3807	0.1024854175
3808	0.102471617
3809	0.102435856
3810	0.10240167
3811	0.1023945621
3812	0.1023914623
3813	0.1023845548
3814	0.1023817072
3815	0.1023631167
3816	0.1023345042
3817	0.1023257394
3818	0.1022978733
3819	0.102277988
3820	0.1022499822
3821	0.1022000883
3822	0.1021927834
3823	0.1021865735
3824	0.1021707461
3825	0.1021616581
3826	0.1021494991
3827	0.1021212923
3828	0.102100267
3829	0.1020742161
3830	0.1020110425
3831	0.1019884324
3832	0.1019828926
3833	0.1019693005
3834	0.1019592644
3835	0.1019389133
3836	0.1019313187
3837	0.1019053292
3838	0.1018713066
3839	0.1018295262
3840	0.1017989893
3841	0.1017911302
3842	0.1017707889
3843	0.1017590122
3844	0.1017263884
3845	0.1017157062
3846	0.1016955417
3847	0.101673457
3848	0.1016552654
3849	0.1016262284
3850	0.101613822
3851	0.101603695
3852	0.1015874383
3853	0.1015626049
3854	0.1015457872
3855	0.1015200975
3856	0.1015043514
3857	0.1014862528
3858	0.1014677796
3859	0.101441391
3860	0.1014196698
3861	0.1013750319
3862	0.1013539177
3863	0.1013432983
3864	0.1013156396
3865	0.101305951
3866	0.101293544
3867	0.1012800097
3868	0.1012694006
3869	0.1012498663
3870	0.1012234728
3871	0.1012173182
3872	0.101177791
3873	0.1011645153
3874	0.1011549231
3875	0.1011317914
3876	0.101116647
3877	0.1010822727
3878	0.1010790291
3879	0.1010378387
3880	0.1010313307
3881	0.1010099464
3882	0.1009958271
3883	0.1009730394
3884	0.100958725
3885	0.1009471978
3886	0.1009158293
3887	0.1009088805
3888	0.1008960677
3889	0.1008828624
3890	0.1008693678
3891	0.1008569339
3892	0.1008390769
3893	0.1008164376
3894	0.100798851
3895	0.1007749658
3896	0.1007730608
3897	0.1007651765
3898	0.1007405402
3899	0.1007088957
3900	0.1006912195
3901	0.1006689734
3902	0.1006458902
3903	0.1006188026
3904	0.1005954897
3905	0.1005864347
3906	0.1005713818
3907	0.1005448256
3908	0.1005336586
3909	0.1005230965
3910	0.1004972111
3911	0.1004802918
3912	0.1004762905
3913	0.1004515763
3914	0.1004201404
3915	0.1003935059
3916	0.1003633438
3917	0.1003438131
3918	0.1003388361
3919	0.1003254816
3920	0.1003097624
3921	0.100299019
3922	0.1002775317
3923	0.1002550531
3924	0.1002244491
3925	0.10018398
3926	0.1001622203
3927	0.1001530693
3928	0.1001421935
3929	0.1001301975
3930	0.1000894856
3931	0.1000533389
3932	0.1000433526
3933	0.100031648
3934	0.1000221528
3935	0.1000099339
3936	0.09999786417
3937	0.09997044078
3938	0.09994121739
3939	0.09992665442
3940	0.09991580763
3941	0.09990266949
3942	0.09988737959
3943	0.0998644143
3944	0.09984477797
3945	0.09981559777
3946	0.09980419145
3947	0.09977355071
3948	0.09976201382
3949	0.09971302418
3950	0.09965305908
3951	0.09963432858
3952	0.09961452029
3953	0.09958924351
3954	0.09957201186
3955	0.09954821305
3956	0.09953691194
3957	0.09951179069
3958	0.09949114971
3959	0.09947933595
3960	0.09947173454
3961	0.09945760903
3962	0.0994371897
3963	0.09940051019
3964	0.09937203258
3965	0.09933940656
3966	0.09932672061
3967	0.09931595115
3968	0.09929545685
3969	0.09929310105
3970	0.09924908765
3971	0.09923253894
3972	0.09920563485
3973	0.099173154
3974	0.09914395196
3975	0.09912730125
3976	0.09910273915
3977	0.09908400976
3978	0.09907121494
3979	0.0990508691
3980	0.09904367644
3981	0.09902491541
3982	0.09901199552
3983	0.09898941608
3984	0.09897405238
3985	0.09896335712
3986	0.09893172885
3987	0.09890745548
3988	0.09889839958
3989	0.09886912498
3990	0.09883930728
3991	0.09882007212
3992	0.09881854305
3993	0.09878854538
3994	0.09877364646
3995	0.09875294251
3996	0.09873880307
3997	0.09872939338
3998	0.09872104804
3999	0.09867802028
4000	0.09866477465
4001	0.09865493539
4002	0.0986503131
4003	0.09863756482
4004	0.09862711647
4005	0.09861533223
4006	0.0985997714
4007	0.0985828138
4008	0.09856980375
4009	0.0985619089
4010	0.09854582385
4011	0.09853723738
4012	0.09851452209
4013	0.09850228251
4014	0.09847358845
4015	0.09844628434
4016	0.09842565919
4017	0.09841726882
4018	0.09837944197
4019	0.09835473099
4020	0.09833197472
4021	0.09830767303
4022	0.0982921334
4023	0.09827337867
4024	0.09827135116
4025	0.09825402954
4026	0.09823065095
4027	0.09821315681
4028	0.09820464522
4029	0.09819105924
4030	0.09815784593
4031	0.09813133531
4032	0.09811811309
4033	0.09810788589
4034	0.0980850546
4035	0.09806107703
4036	0.09805404176
4037	0.09804763377
4038	0.09803369461
4039	0.09802238338
4040	0.09801011093
4041	0.09798191456
4042	0.09797149586
4043	0.09795245548
4044	0.09793031432
4045	0.097902584
4046	0.09787834703
4047	0.09786396113
4048	0.09785259869
4049	0.09784579583
4050	0.09782430917
4051	0.09780349668
4052	0.09777404791
4053	0.09772154547
4054	0.09771015363
4055	0.09769876303
4056	0.09764887146
4057	0.09764009463
4058	0.09759090018
4059	0.09758630393
4060	0.097576656
4061	0.09755091963
4062	0.09752470998
4063	0.09750364033
4064	0.09749255514
4065	0.09747106885
4066	0.09747012442
4067	0.09744602014
4068	0.09744159287
4069	0.09742036353
4070	0.09740180581
4071	0.09737128394
4072	0.09736000997
4073	0.09734835112
4074	0.09733405021
4075	0.09732686604
4076	0.09729420746
4077	0.09727745608
4078	0.09725613735
4079	0.09722323899
4080	0.09719139603
4081	0.09716333011
4082	0.09715926862
4083	0.0971562084
4084	0.09713965844
4085	0.09712674901
4086	0.09709960562
4087	0.09707499489
4088	0.09706195618
4089	0.09704359177
4090	0.09702566571
4091	0.09701667851
4092	0.09700289704
4093	0.09696873917
4094	0.09694542868
4095	0.09692236175
4096	0.09691292564
4097	0.0968980827
4098	0.09688864536
4099	0.09684345999
4100	0.09680598493
4101	0.09677161751
4102	0.09675395689
4103	0.09675114036
4104	0.09673386329
4105	0.09671528926
4106	0.09670219616
4107	0.0966717984
4108	0.09667013285
4109	0.09664789793
4110	0.0966303914
4111	0.09661295751
4112	0.09660572674
4113	0.09660218689
4114	0.09657176342
4115	0.09656344113
4116	0.09655012442
4117	0.09653753254
4118	0.09652908412
4119	0.09650028843
4120	0.09645523842
4121	0.09644255714
4122	0.09642155215
4123	0.09638018694
4124	0.09636862245
4125	0.09633954852
4126	0.09632929669
4127	0.09631613688
4128	0.09629786085
4129	0.09628488198
4130	0.09627405545
4131	0.09625615644
4132	0.09623194059
4133	0.09621544785
4134	0.09618891998
4135	0.0961595613
4136	0.09614044587
4137	0.09612975187
4138	0.09611916446
4139	0.09611145431
4140	0.09608517156
4141	0.09607164647
4142	0.09605762911
4143	0.09602965231
4144	0.09601174741
4145	0.09600608342
4146	0.09598743114
4147	0.09594399317
4148	0.09594232233
4149	0.09593423122
4150	0.09591567576
4151	0.09589438415
4152	0.09588207529
4153	0.09584860481
4154	0.0958376651
4155	0.09582981573
4156	0.09581816155
4157	0.09578611398
4158	0.09574993663
4159	0.09574646407
4160	0.0957364445
4161	0.09571712225
4162	0.09571045989
4163	0.09569088544
4164	0.09567358717
4165	0.09565811952
4166	0.09564676849
4167	0.09562462574
4168	0.0956143687
4169	0.09560654085
4170	0.09556817895
4171	0.09554438867
4172	0.09552065807
4173	0.09551174372
4174	0.09549943963
4175	0.09547534261
4176	0.0954583113
4177	0.0954288065
4178	0.09541859154
4179	0.0954004754
4180	0.09537423432
4181	0.09535148632
4182	0.09533310529
4183	0.09531180851
4184	0.09530273129
4185	0.09526816077
4186	0.09523802542
4187	0.09523088144
4188	0.09520488921
4189	0.09518427756
4190	0.09517272658
4191	0.09516844732
4192	0.09514594698
4193	0.09510957948
4194	0.09508809617
4195	0.0950720705
4196	0.09504933958
4197	0.09504741615
4198	0.09504105635
4199	0.09502387952
4200	0.09501865295
4201	0.09500783698
4202	0.09500335882
4203	0.09495664848
4204	0.09493572138
4205	0.09488752293
4206	0.09486438549
4207	0.09484579781
4208	0.09483279225
4209	0.09482596166
4210	0.09482254794
4211	0.09481043803
4212	0.09479195106
4213	0.09477418189
4214	0.09472258335
4215	0.09471185993
4216	0.09469685519
4217	0.09468198008
4218	0.09466376542
4219	0.0946505467
4220	0.09463826935
4221	0.09461182398
4222	0.09459233865
4223	0.09458304364
4224	0.09456832938
4225	0.0945556888
4226	0.09454511307
4227	0.09452209055
4228	0.09450777084
4229	0.09447831666
4230	0.09442416013
4231	0.09438503924
4232	0.09437328856
4233	0.09434495966
4234	0.09433289884
4235	0.09432506944
4236	0.09430310486
4237	0.09428107144
4238	0.09425742162
4239	0.09423748215
4240	0.09421441453
4241	0.09419796573
4242	0.09418771903
4243	0.09417352549
4244	0.09415950278
4245	0.09412212452
4246	0.09409720756
4247	0.09409386509
4248	0.09406925214
4249	0.09405105941
4250	0.09403620064
4251	0.09402269554
4252	0.09401795954
4253	0.09399553522
4254	0.09397880094
4255	0.09396803153
4256	0.09396559111
4257	0.09395527356
4258	0.09393022083
4259	0.09390850525
4260	0.09390009566
4261	0.09389593316
4262	0.09389027721
4263	0.09385635927
4264	0.09384575385
4265	0.0938238267
4266	0.09381763546
4267	0.0938110966
4268	0.09381011684
4269	0.093791149
4270	0.09377535108
4271	0.09374860714
4272	0.09371366304
4273	0.09370333371
4274	0.09368283757
4275	0.09362842559
4276	0.09359987935
4277	0.09358930986
4278	0.09357349138
4279	0.09356328916
4280	0.09354653264
4281	0.09352018934
4282	0.09349094871
4283	0.0934675482
4284	0.09346547138
4285	0.09345877198
4286	0.09344165348
4287	0.0934176317
4288	0.09337633496
4289	0.09337093396
4290	0.09335531716
4291	0.09335242575
4292	0.09334114825
4293	0.09330758329
4294	0.09327217481
4295	0.09326291166
4296	0.09324331063
4297	0.0932403769
4298	0.09321877144
4299	0.09320256596
4300	0.09318463231
4301	0.09315561612
4302	0.09313027963
4303	0.09310843541
4304	0.09308613499
4305	0.09306394578
4306	0.09304270076
4307	0.09301518488
4308	0.09300974823
4309	0.09299359695
4310	0.09297770985
4311	0.09296864319
4312	0.09294139625
4313	0.09293571985
4314	0.092917277
4315	0.09291009138
4316	0.09290530629
4317	0.09288916103
4318	0.09287277296
4319	0.09286653027
4320	0.09283233889
4321	0.09282443796
4322	0.09280213155
4323	0.09278879835
4324	0.09277745439
4325	0.09277113937
4326	0.09274035459
4327	0.09272044502
4328	0.09268978612
4329	0.09267401921
4330	0.09265566867
4331	0.09265084255
4332	0.09264016469
4333	0.09263463998
4334	0.09261995933
4335	0.09259851127
4336	0.09257479489
4337	0.09254871793
4338	0.09251326285
